session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	passed	status	governor	disposition	reason	desc	title
2214	HB0357	H		1656765	2026-03-06	57	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Amendments to Motor Vehicle Data Privacy
2214	HB0357	S		1656764	2026-03-06	19	10	1	4	signed	batch-07	imported 2026-09-10, run 06:54:37.475Z	Senate/ passed 2nd & 3rd readings/ suspension	Amendments to Motor Vehicle Data Privacy
2214	HB0358	H		1637369	2026-02-18	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Scheduling Amendments
2214	HB0358	S		1656015	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	School Scheduling Amendments
2214	HB0361	H		1647965	2026-02-27	67	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Elections Provisions Amendments
2214	HB0361	H		1656363	2026-03-06	63	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Elections Provisions Amendments
2214	HB0361	S		1656028	2026-03-06	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Elections Provisions Amendments
2214	HB0362	H		1641465	2026-02-23	56	11	1	6	none	screened	not-divided	House/ passed 3rd reading	Tax Payments with Gold
2214	HB0363	H		1648024	2026-02-27	22	47	0	6	none	screened	not-enacted-status-6	House/ failed	Water Easement Amendments
2214	HB0365	H		1645459	2026-02-25	67	2	1	6	none	screened	not-divided	House/ passed 3rd reading	Taxation Notification Requirements
2214	HB0366	H		1639486	2026-02-19	66	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Judicial Modifications
2214	HB0366	H		1655417	2026-03-05	55	18	1	4	signed	dropped:no-area	retention ballot language and court assignments; legal areas are barred	House/ concurs with Senate amendment	Judicial Modifications
2214	HB0366	S		1655416	2026-03-05	23	6	1	4	signed	dropped:no-area	retention ballot language and court assignments; legal areas are barred	Senate/ passed 2nd & 3rd readings/ suspension	Judicial Modifications
2214	HB0369	H		1631561	2026-02-12	65	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Agriculture and Food Amendments
2214	HB0369	S		1646540	2026-02-26	19	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Agriculture and Food Amendments
2214	HB0370	H		1640876	2026-02-23	71	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Sex Offender Oversight Amendments
2214	HB0370	H		1655003	2026-03-05	66	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Sex Offender Oversight Amendments
2214	HB0370	S		1653542	2026-03-04	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Sex Offender Oversight Amendments
2214	HB0372	H		1641403	2026-02-23	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Child Welfare Changes
2214	HB0372	S		1653298	2026-03-04	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Child Welfare Changes
2214	HB0373	H		1640296	2026-02-20	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Higher Education Innovation
2214	HB0373	H		1655192	2026-03-05	64	5	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Higher Education Innovation
2214	HB0373	S		1654073	2026-03-04	28	1	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Higher Education Innovation
2214	HB0374	H		1636694	2026-02-18	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Speech, Language, and Hearing Occupations Licensing Amendments
2214	HB0374	H		1650518	2026-03-03	69	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Speech, Language, and Hearing Occupations Licensing Amendments
2214	HB0374	S		1648033	2026-02-27	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Speech, Language, and Hearing Occupations Licensing Amendments
2214	HB0375	H		1641762	2026-02-23	64	2	1	6	none	screened	not-divided	House/ passed 3rd reading	Outdoor Recreation Modifications
2214	HB0376	H		1631421	2026-02-12	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Land Management Funding Amendments
2214	HB0376	H		1654451	2026-03-05	70	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Land Management Funding Amendments
2214	HB0376	S		1652572	2026-03-04	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Land Management Funding Amendments
2214	HB0377	H		1641711	2026-02-23	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Real Estate Amendments
2214	HB0377	H		1656664	2026-03-06	53	13	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Real Estate Amendments
2214	HB0377	S		1656663	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Real Estate Amendments
2214	HB0378	H		1631685	2026-02-12	71	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Fugitive Dust Mitigation Amendments
2214	HB0378	S		1644352	2026-02-25	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Fugitive Dust Mitigation Amendments
2214	HB0379	H		1647368	2026-02-26	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Child Care Provider Food Preparation Amendments
2214	HB0379	S		1656652	2026-03-06	23	3	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Child Care Provider Food Preparation Amendments
2214	HB0380	H		1637356	2026-02-18	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Hospital Workplace Violence Reporting Requirements
2214	HB0380	H		1648732	2026-03-02	67	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Hospital Workplace Violence Reporting Requirements
2214	HB0380	S		1647836	2026-02-27	23	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Hospital Workplace Violence Reporting Requirements
2214	HB0381	H		1633237	2026-02-13	55	15	1	4	signed	screened	not-the-chambers-final-roll	House/ passed 3rd reading	Electric Mobility Device Amendments
2214	HB0381	H		1654652	2026-03-05	49	19	1	4	signed	dropped:no-area	electric bike and motorcycle traffic rules	House/ concurs with Senate amendment	Electric Mobility Device Amendments
2214	HB0381	S		1652861	2026-03-04	18	10	1	4	signed	dropped:no-area	electric bike and motorcycle traffic rules	Senate/ passed 2nd & 3rd readings/ suspension	Electric Mobility Device Amendments
2214	HB0382	H		1637088	2026-02-18	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Uniform Assignment for Benefit of Creditors Amendments
2214	HB0382	S		1647945	2026-02-27	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Uniform Assignment for Benefit of Creditors Amendments
2214	HB0383	H		1635132	2026-02-17	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Department of Health and Human Services Amendments
2214	HB0383	S		1648048	2026-02-27	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Department of Health and Human Services Amendments
2214	HB0384	H		1634911	2026-02-17	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Executive Branch Agency Amendments
2214	HB0384	S		1647615	2026-02-27	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Executive Branch Agency Amendments
2214	HB0385	H		1640203	2026-02-20	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Specialized Product Sales Amendments
2214	HB0385	H		1656615	2026-03-06	69	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Specialized Product Sales Amendments
2214	HB0385	S		1656614	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Specialized Product Sales Amendments
2214	HB0386	H		1647783	2026-02-27	39	33	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	Immigration Amendments
2214	HB0387	H		1637061	2026-02-18	62	10	1	6	none	screened	not-divided	House/ passed 3rd reading	Kratom Modifications
2214	HB0388	H		1637410	2026-02-18	67	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Public Health Hazard Amendments
2214	HB0389	H		1639426	2026-02-19	59	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Cannabis Amendments
2214	HB0389	H		1655390	2026-03-05	72	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Cannabis Amendments
2214	HB0389	S		1655389	2026-03-05	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Cannabis Amendments
2214	HB0390	H		1637138	2026-02-18	68	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Veterans PTSD Clinical Research Amendments
2214	HB0390	S		1652602	2026-03-04	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Veterans PTSD Clinical Research Amendments
2214	HB0391	H		1636137	2026-02-17	55	13	1	6	none	screened	not-divided	House/ passed 3rd reading	Vacancy Replacement Amendments
2214	HB0392	H		1623237	2026-02-04	56	15	1	4	signed	screened	not-the-chambers-final-roll	House/ passed 3rd reading	District Court Amendments
